,Fall 12,Fall 15,Nov 17,Fall 09,Spr 99,Updated,Format,Dec 17,Fall 04,Fall 05,Spr 06,Hol 17,Fall 11,Fall 07,Mar 18,Spr 09,Population,Spr 05,Spr 17,Fall 99,Spr 13,Spr 16,Station URL,Spr 15,Spr 04,Black,Fall 13,Feb 18,Fall 10,Fall 01,Spr 14,Fall 03,State,Spr 01,Sum 17,Win 18,Win 04,Fall 06,Rank,Win 17,Spr 10,Sum 04,Fall 08,Jan 18,Spr 08,Fall 16,Hispanic,Owner,Spr 12,Spr 11,Spr 02,Spr 07,Fall 17,Fall 00,Fall 14,Station,Market Name,Twitter Handles,Followers Count,Friends Count,Listed Count,Created At,Favourites Count,Verified,Statuses Count
3271,,,,,,1-24-2018,AC,,,,,,,,,,355000,,4.8,,,5.4,http://www.delmarvalife.com/radio/,,,62800,,,,,,,MD,,,,,,134,,,,,,,5.1,22900,Draper,,,,,3.8,,,WBOC-FM,Salisbury-Ocean City,['WBOC1025'],,,,,,,
3272,,,,,,1-24-2018,Top 40/R,,,,,,,,,,355000,,3.6,,,4.4,http://www.oc104.com/,,,62800,,,,,,,MD,,,,,,134,,,,,,,3.2,22900,Adams,,,,,3.5,,,WOCQ-FM,Salisbury-Ocean City,['1039OC104'],,,,,,,
3273,,,,,,1-24-2018,Classic Hits,,,,,,,,,,355000,,2.6,,,4.1,http://www.971thewave.com/,,,62800,,,,,,,MD,,,,,,134,,,,,,,2.9,22900,Delmarva,,,,,3,,,WAVD-FM,Salisbury-Ocean City,['971TheWAVE'],,,,,,,
3274,,,,,,1-24-2018,Urban,,,,,,,,,,355000,,2.6,,,4.9,http://www.power1017.com/,,,62800,,,,,,,MD,,,,,,134,,,,,,,3.2,22900,Voice,,,,,3,,,WZEB-FM,Salisbury-Ocean City,['971TheWAVE'],,,,,,,
3275,,,,,,1-24-2018,Country,,,,,,,,,,355000,,1.9,,,1,http://www.yourcountryk1077.com/,,,62800,,,,,,,MD,,,,,,134,,,,,,,2.5,22900,Adams,,,,,2.7,,,WKHI-FM,Salisbury-Ocean City,['search?q=%40k1077-WKHI'],,,,,,,
3276,,,,,,1-24-2018,Top 40/M,,,,,,,,,,355000,,3.4,,,2.2,http://kiss959fm.com/,,,62800,,,,,,,MD,,,,,,134,,,,,,,2.2,22900,iHeartMedia,,,,,2.7,,,WKZP-FM,Salisbury-Ocean City,['kiss959'],,,,,,,
3277,,,,,,1-24-2018,Classic Rock,,,,,,,,,,355000,,2.6,,,3.4,http://www.bigclassicrock.com/,,,62800,,,,,,,MD,,,,,,134,,,,,,,2.5,22900,Adams,,,,,1.9,,,WGBG-FM,Salisbury-Ocean City,[None],,,,,,,
3278,,,,,,1-24-2018,Hot AC,,,,,,,,,,355000,,1.7,,,1.5,http://www.eagle977.com/,,,62800,,,,,,,MD,,,,,,134,,,,,,,2,22900,Delmarva,,,,,1.3,,,WAFL-FM,Salisbury-Ocean City,['Eagle977DE'],,,,,,,
3279,,,,,,1-24-2018,Classic Rock,,,,,,,,,,355000,,1.7,,,2.9,http://thevaultrocks.com/,,,62800,,,,,,,MD,,,,,,134,,,,,,,0.7,22900,Voice,,,,,1.3,,,WJKI-FM,Salisbury-Ocean City,['thevaultrocksde'],,,,,,,
3280,,,,,,1-24-2018,N/T,,,,,,,,,,355000,,1.9,,,2.7,http://www.delaware1059.com/,,,62800,,,,,,,MD,,,,,,134,,,,,,,1.5,22900,Delmarva,,,,,1.1,,,WXDE-FM,Salisbury-Ocean City,['Delaware1059'],,,,,,,
3281,,,,,,1-24-2018,Spanish Cont,,,,,,,,,,355000,,0.7,,,1,http://www.max953.com/,,,62800,,,,,,,MD,,,,,,134,,,,,,,0.7,22900,Voice,,,,,0.8,,,WKDB-FM,Salisbury-Ocean City,['Maxima953fm'],,,,,,,
3282,,,,,,1-24-2018,Classic Hits,,,,,,,,,,355000,,2.4,,,1.5,http://www.cool1013.com/,,,62800,,,,,,,MD,,,,,,134,,,,,,,1,22900,Delmarva,,,,,0.5,,,WNCL-FM,Salisbury-Ocean City,['Cool1013DJ'],,,,,,,
3283,,,7,,,4-18-2018,AC,13.6,,,,23.2,,,8.2,,1930900,,,,,,http://www.fm100.com/,,,30800,,7.3,,,,,UT,,,,,,29,,,,,8.1,,,274800,Bonneville,,,,,,,,KSFI-FM,Salt Lake City-Ogden-Provo,['fm1003'],,,,,,,
3284,,,6.5,,,4-18-2018,N/T,5.7,,,,5.1,,,6.9,,1930900,,,,,,http://www.ksl.com/radio,,,30800,,6.7,,,,,UT,,,,,,29,,,,,6.4,,,274800,Bonneville,,,,,,,,KSL-AM,Salt Lake City-Ogden-Provo,['share?lang=en&text=LDS+Church+and+Boy+Scouts+of+America+announce+split+in+joint+press+release&url=http%3A%2F%2Fkslnewsradio.com&via=audioBoom'],,,,,,,
3285,,,5.4,,,4-18-2018,Top 40/M,4.7,,,,4.1,,,6.8,,1930900,,,,,,http://www.949zht.com/,,,30800,,5.9,,,,,UT,,,,,,29,,,,,6,,,274800,iHeartMedia,,,,,,,,KZHT-FM,Salt Lake City-Ogden-Provo,['971zht'],,,,,,,
3286,,,5.3,,,4-18-2018,Hot AC,5.4,,,,4,,,5.7,,1930900,,,,,,http://www.kbzn.com/,,,30800,,6.2,,,,,UT,,,,,,29,,,,,6.1,,,274800,Capital,,,,,,,,KBZN-FM,Salt Lake City-Ogden-Provo,['now979'],,,,,,,
3287,,,4.7,,,4-18-2018,Country,4.1,,,,3.3,,,5.6,,1930900,,,,,,http://www.kbull93.com/,,,30800,,5.3,,,,,UT,,,,,,29,,,,,5.3,,,274800,Cumulus,,,,,,,,KUBL-FM,Salt Lake City-Ogden-Provo,[None],,,,,,,
3288,,,5.8,,,4-18-2018,Classic Hits,4.7,,,,3.5,,,5.4,,1930900,,,,,,http://www.kodj.com/,,,30800,,5.3,,,,,UT,,,,,,29,,,,,5.3,,,274800,iHeartMedia,,,,,,,,KODJ-FM,Salt Lake City-Ogden-Provo,['941kodj'],,,,,,,
3289,,,4.2,,,4-18-2018,Classic Hits,4.3,,,,3.5,,,4.9,,1930900,,,,,,http://www.1035thearrow.com/,,,30800,,4.5,,,,,UT,,,,,,29,,,,,4.5,,,274800,Bonneville,,,,,,,,KRSP-FM,Salt Lake City-Ogden-Provo,['1035thearrow'],,,,,,,
3290,,,5,,,4-18-2018,Country,5.4,,,,4.9,,,4.7,,1930900,,,,,,http://www.z104country.com/,,,30800,,4.6,,,,,UT,,,,,,29,,,,,4.6,,,274800,KSOP Inc,,,,,,,,KSOP-FM,Salt Lake City-Ogden-Provo,[None],,,,,,,
3291,,,4.3,,,4-18-2018,Talk,3.4,,,,3.3,,,3.9,,1930900,,,,,,http://www.knrs.com/,,,30800,,3.9,,,,,UT,,,,,,29,,,,,4,,,274800,iHeartMedia,,,,,,,,KNRS-FM,Salt Lake City-Ogden-Provo,['1059KNRS'],,,,,,,
3292,,,3.9,,,4-18-2018,Alternative,3.5,,,,3.1,,,3.9,,1930900,,,,,,http://www.x96.com/,,,30800,,3.5,,,,,UT,,,,,,29,,,,,3.1,,,274800,Broadway,,,,,,,,KXRK-FM,Salt Lake City-Ogden-Provo,['x96'],,,,,,,
3293,,,2.9,,,4-18-2018,Hot AC,2.9,,,,2.8,,,3.5,,1930900,,,,,,http://www.my995fm.com/,,,30800,,4,,,,,UT,,,,,,29,,,,,3.7,,,274800,iHeartMedia,,,,,,,,KJMY-FM,Salt Lake City-Ogden-Provo,['my995'],,,,,,,
3294,,,3.2,,,4-18-2018,AC,3.2,,,,2.3,,,3,,1930900,,,,,,http://www.b987.com/,,,30800,,2.9,,,,,UT,,,,,,29,,,,,2.9,,,274800,Cumulus,,,,,,,,KBEE-FM,Salt Lake City-Ogden-Provo,['B987SLC'],,,,,,,
3295,,,2.3,,,4-18-2018,Classical,2.2,,,,2.1,,,2.9,,1930900,,,,,,http://www.classical89.org/,,,30800,,3,,,,,UT,,,,,,29,,,,,2.4,,,274800,BYU,,,,,,,,KBYU-FM,Salt Lake City-Ogden-Provo,[None],,,,,,,
3296,,,3.5,,,4-18-2018,N/T,3.3,,,,3.3,,,2.9,,1930900,,,,,,http://www.kuer.org/,,,30800,,3,,,,,UT,,,,,,29,,,,,4.1,,,274800,University Of UT,,,,,,,,KUER-FM,Salt Lake City-Ogden-Provo,['kuer_fm'],,,,,,,
3297,,,3.4,,,4-18-2018,Top 40/M,3.4,,,,2.5,,,2.7,,1930900,,,,,,http://mix1051utah.com/,,,30800,,3,,,,,UT,,,,,,29,,,,,2.8,,,274800,Broadway,,,,,,,,KUDD-FM,Salt Lake City-Ogden-Provo,['mix1051utah'],,,,,,,
3298,,,3.2,,,4-18-2018,Classic Rock,2.8,,,,3,,,2.5,,1930900,,,,,,http://www.kber.com/,,,30800,,2.9,,,,,UT,,,,,,29,,,,,2.7,,,274800,Cumulus,,,,,,,,KBER-FM,Salt Lake City-Ogden-Provo,['mix1051utah'],,,,,,,
3299,,,2.3,,,4-18-2018,Top 40/M,1.7,,,,1.7,,,2.4,,1930900,,,,,,http://www.powerslc.com/,,,30800,,2.6,,,,,UT,,,,,,29,,,,,2.2,,,274800,Cumulus,,,,,,,,KENZ-FM,Salt Lake City-Ogden-Provo,['mix1051utah'],,,,,,,
3300,,,3.8,,,4-18-2018,Classic Rock,3.7,,,,3.3,,,2.3,,1930900,,,,,,http://www.rock1065.com/,,,30800,,2.5,,,,,UT,,,,,,29,,,,,2.7,,,274800,iHeartMedia,,,,,,,,KAAZ-FM,Salt Lake City-Ogden-Provo,['UtahsRock1067'],,,,,,,
3301,,,2.1,,,4-18-2018,Top 40/R,1.7,,,,1.8,,,2.1,,1930900,,,,,,http://www.u92slc.com/,,,30800,,1.6,,,,,UT,,,,,,29,,,,,1.7,,,274800,Broadway,,,,,,,,KUUU-FM,Salt Lake City-Ogden-Provo,['u92slc'],,,,,,,
3302,,,1.9,,,4-18-2018,Alternative,1.6,,,,1.8,,,1.5,,1930900,,,,,,http://www.alt1019.com/,,,30800,,2.1,,,,,UT,,,,,,29,,,,,1.2,,,274800,Cumulus,,,,,,,,KHTB-FM,Salt Lake City-Ogden-Provo,['u92slc'],,,,,,,
3303,,,1.5,,,4-18-2018,Sports,1.6,,,,1.4,,,1.4,,1930900,,,,,,http://espn700sports.com/,,,30800,,1.5,,,,,UT,,,,,,29,,,,,1.7,,,274800,Broadway,,,,,,,,KALL-AM,Salt Lake City-Ogden-Provo,['espn700'],,,,,,,
3304,,,1,,,4-18-2018,Spanish Cont,1.1,,,,0.7,,,1,,1930900,,,,,,http://www.latinosaltlake.com/,,,30800,,0.8,,,,,UT,,,,,,29,,,,,0.7,,,274800,Alpha,,,,,,,,KBMG-FM,Salt Lake City-Ogden-Provo,['@Latino1063fm'],,,,,,,
3305,,,0.9,,,4-18-2018,Regional Mexican,0.9,,,,0.6,,,1,,1930900,,,,,,http://radiolagrande1023.com/,,,30800,,0.9,,,,,UT,,,,,,29,,,,,0.8,,,274800,Alpha,,,,,,,,KDUT-FM,Salt Lake City-Ogden-Provo,[None],,,,,,,
3306,,,1.4,,,4-18-2018,Country,1.1,,,,0.8,,,1,,1930900,,,,,,http://www.1015theeagle.com/,,,30800,,1,,,,,UT,,,,,,29,,,,,1,,,274800,Broadway,,,,,,,,KEGA-FM,Salt Lake City-Ogden-Provo,['1015theeagle'],,,,,,,
3307,,,1.3,,,4-18-2018,80's Oldies,1.4,,,,1.4,,,1,,1930900,,,,,,http://www.1031thewave.com/,,,30800,,1.4,,,,,UT,,,,,,29,,,,,1.4,,,274800,Capital,,,,,,,,KSQN-FM,Salt Lake City-Ogden-Provo,['1031thewave'],,,,,,,
3308,,,1.5,,,4-18-2018,Adult Hits,1.7,,,,1.9,,,0.9,,1930900,,,,,,http://www.rewind1007.com/,,,30800,,1.2,,,,,UT,,,,,,29,,,,,1.7,,,274800,Broadway,,,,,,,,KYMV-FM,Salt Lake City-Ogden-Provo,['rewind1007fm'],,,,,,,
3309,,,0.7,,,4-18-2018,AAA,0.5,,,,0.7,,,0.7,,1930900,,,,,,http://www.krcl.org/,,,30800,,0.8,,,,,UT,,,,,,29,,,,,0.7,,,274800,Listener's Community,,,,,,,,KRCL-FM,Salt Lake City-Ogden-Provo,['KRCLradio'],,,,,,,
3310,,,0.8,,,4-18-2018,Classic Country,0.6,,,,0.4,,,0.5,,1930900,,,,,,http://www.ksopcountry.com/,,,30800,,0.7,,,,,UT,,,,,,29,,,,,0.6,,,274800,KSOP Inc,,,,,,,,KSOP-AM,Salt Lake City-Ogden-Provo,[None],,,,,,,
3311,,,--,,,4-18-2018,Talk,--,,,,--,,,0.2,,1930900,,,,,,http://utahsbigtalker.com/,,,30800,,--,,,,,UT,,,,,,29,,,,,0.2,,,274800,Cumulus,,,,,,,,KKAT-AM,Salt Lake City-Ogden-Provo,[None],,,,,,,
3312,,,0.4,,,4-18-2018,Talk,0.2,,,,0.2,,,0.2,,1930900,,,,,,http://www.kloradio.com/,,,30800,,0.2,,,,,UT,,,,,,29,,,,,0.3,,,274800,Capital,,,,,,,,KLO-AM,Salt Lake City-Ogden-Provo,['kloradio'],,,,,,,
3313,,,,,,1-31-2018,Top 40/M,,,,,,,,,,101600,,10.6,,,11.4,http://www.kixyfm.com/,,,4700,,,,,,,TX,,,,,,258,,,,,,,10.9,38100,Foster,,,,,10.3,,,KIXY-FM,San Angelo,['KIXYFM'],,,,,,,
3314,,,,,,1-31-2018,Classic Rock,,,,,,,,,,101600,,8,,,7,http://www.kwfrfm.com/,,,4700,,,,,,,TX,,,,,,258,,,,,,,5.5,38100,Foster,,,,,8.6,,,KWFR-FM,San Angelo,['KWFRTheFire'],,,,,,,
3315,,,,,,1-31-2018,Country,,,,,,,,,,101600,,7.1,,,7,http://975kgkl.com/,,,4700,,,,,,,TX,,,,,,258,,,,,,,7.3,38100,Townsquare,,,,,7.8,,,KGKL-FM,San Angelo,['KGKL975'],,,,,,,
3316,,,,,,1-31-2018,Oldies,,,,,,,,,,101600,,5.3,,,6.1,http://www.kcll-fm.com/,,,4700,,,,,,,TX,,,,,,258,,,,,,,5.5,38100,Foster,,,,,6.9,,,KCLL-FM,San Angelo,[None],,,,,,,
3317,,,,,,1-31-2018,Rock,,,,,,,,,,101600,,3.5,,,2.6,http://965therock.com/,,,4700,,,,,,,TX,,,,,,258,,,,,,,2.7,38100,Townsquare,,,,,3.4,,,KNRX-FM,San Angelo,['TheRock965'],,,,,,,
3318,,,,,,1-31-2018,Country,,,,,,,,,,101600,,1.8,,,1.8,http://103kkcn.com/,,,4700,,,,,,,TX,,,,,,258,,,,,,,1.8,38100,Townsquare,,,,,2.6,,,KKCN-FM,San Angelo,['RealKickin103'],,,,,,,
3319,,,,,,1-31-2018,Hot AC,,,,,,,,,,101600,,1.8,,,1.8,http://todaysi987.com/,,,4700,,,,,,,TX,,,,,,258,,,,,,,1.8,38100,Townsquare,,,,,1.7,,,KELI-FM,San Angelo,['@i987hits'],,,,,,,
3320,,,,,,1-31-2018,Talk,,,,,,,,,,101600,,0.9,,,0.9,http://975kgkl.com/,,,4700,,,,,,,TX,,,,,,258,,,,,,,1.8,38100,Townsquare,,,,,0.9,,,KGKL-AM,San Angelo,['KGKL975'],,,,,,,
3321,,,,,,1-31-2018,N/T,,,,,,,,,,101600,,0.9,,,1.8,http://www.kksa-am.com/,,,4700,,,,,,,TX,,,,,,258,,,,,,,0.9,38100,Foster,,,,,0.9,,,KKSA-AM,San Angelo,['KKSA1260AM'],,,,,,,
3322,,,6.8,,,4-18-2018,Classic Hits,5.9,,,,5,,,7.2,,2084000,,,,,,http://www.kono1011.com/,,,152600,,7.3,,,,,TX,,,,,,26,,,,,6.8,,,1103000,Cox Radio,,,,,,,,KONO-FM,San Antonio,['kono1011dotcom'],,,,,,,
3323,,,4.4,,,4-18-2018,Country,4.1,,,,4.1,,,6.2,,2084000,,,,,,http://www.kj97.com/,,,152600,,6.8,,,,,TX,,,,,,26,,,,,5.2,,,1103000,iHeartMedia,,,,,,,,KAJA-FM,San Antonio,['KJ97SanAntonio'],,,,,,,
3324,,,6.2,,,4-18-2018,Regional Mexican,5.6,,,,4.9,,,5.6,,2084000,,,,,,http://estereolatino929.univision.com/,,,152600,,6.1,,,,,TX,,,,,,26,,,,,5.7,,,1103000,Univision,,,,,,,,KROM-FM,San Antonio,['QueBuena929'],,,,,,,
3325,,,5.8,,,4-18-2018,Country,5.3,,,,4.1,,,5.1,,2084000,,,,,,http://www.y100fm.com/,,,152600,,4.7,,,,,TX,,,,,,26,,,,,4.7,,,1103000,Cox Radio,,,,,,,,KCYY-FM,San Antonio,['Y100SanAntonio'],,,,,,,
3326,,,4.4,,,4-18-2018,Hot AC,4.2,,,,3.8,,,5.1,,2084000,,,,,,http://www.magic1053.com/,,,152600,,4.9,,,,,TX,,,,,,26,,,,,4.6,,,1103000,Cox Radio,,,,,,,,KSMG-FM,San Antonio,['Magic1053SA'],,,,,,,
3327,,,5,,,4-18-2018,Top 40/R,4.2,,,,4.3,,,4.6,,2084000,,,,,,http://www.thebeatsa.com/,,,152600,,4.6,,,,,TX,,,,,,26,,,,,4.9,,,1103000,Univision,,,,,,,,KBBT-FM,San Antonio,['thebeat985'],,,,,,,
3328,,,3.6,,,4-18-2018,Talk,3.2,,,,2.8,,,4.3,,2084000,,,,,,http://radio.woai.com/,,,152600,,4.4,,,,,TX,,,,,,26,,,,,4.4,,,1103000,iHeartMedia,,,,,,,,WOAI-AM,San Antonio,['1200WOAI'],,,,,,,
3329,,,3.2,,,4-18-2018,Top 40/M,3.7,,,,3.2,,,4.2,,2084000,,,,,,http://961now.iheart.com/,,,152600,,4.1,,,,,TX,,,,,,26,,,,,3.3,,,1103000,iHeartMedia,,,,,,,,KXXM-FM,San Antonio,['961nowsa'],,,,,,,
3330,,,4.3,,,4-18-2018,Classic Rock,4.9,,,,4.5,,,4.1,,2084000,,,,,,http://www.kissrocks.com/,,,152600,,4,,,,,TX,,,,,,26,,,,,3.9,,,1103000,Cox Radio,,,,,,,,KISS-FM,San Antonio,['995kissrocks'],,,,,,,
3331,,,4.2,,,4-18-2018,Adult Hits,3.8,,,,3.8,,,4.1,,2084000,,,,,,http://www.jackfmsa.com/,,,152600,,4.6,,,,,TX,,,,,,26,,,,,4.4,,,1103000,Alpha,,,,,,,,KJXK-FM,San Antonio,[None],,,,,,,
3332,,,4.8,,,4-18-2018,AC,8.7,,,,13.6,,,4,,2084000,,,,,,http://www.q1019.com/,,,152600,,4.8,,,,,TX,,,,,,26,,,,,5,,,1103000,iHeartMedia,,,,,,,,KQXT-FM,San Antonio,['Q1019'],,,,,,,
3333,,,4.4,,,4-18-2018,Classic Rock,4.4,,,,4.3,,,4,,2084000,,,,,,http://www.x1067fm.com/,,,152600,,4.4,,,,,TX,,,,,,26,,,,,5.4,,,1103000,Cox Radio,,,,,,,,KTKX-FM,San Antonio,[None],,,,,,,
3334,,,2.7,,,4-18-2018,Tejano,3,,,,3.5,,,3.3,,2084000,,,,,,http://kxtn.com/,,,152600,,4,,,,,TX,,,,,,26,,,,,3.7,,,1103000,Univision,,,,,,,,KXTN-FM,San Antonio,['kxtn1075'],,,,,,,
3335,,,2.7,,,4-18-2018,Regional Mexican,2.3,,,,2.6,,,3.1,,2084000,,,,,,http://www.nortenosa.com/,,,152600,,2.4,,,,,TX,,,,,,26,,,,,3.4,,,1103000,Alpha,,,,,,,,KSAH-FM,San Antonio,['norteno1041y720'],,,,,,,
3336,,,3.2,,,4-18-2018,Spanish Cont,3,,,,2.9,,,3.1,,2084000,,,,,,http://1045latinohits.iheart.com/,,,152600,,2.8,,,,,TX,,,,,,26,,,,,3,,,1103000,iHeartMedia,,,,,,,,KZEP-FM,San Antonio,['Hot1045sa'],,,,,,,
3337,,,2.4,,,4-18-2018,Christian Cont.,3.3,,,,3.2,,,3.1,,2084000,,,,,,http://www.klove.com/,,,152600,,3.3,,,,,TX,,,,,,26,,,,,3,,,1103000,EMF,,,,,,,,KZLV-FM,San Antonio,['voice-of-truth-lyrics.aspx'],,,,,,,
3338,,,3.5,,,4-18-2018,N/T,3.7,,,,4.7,,,2.8,,2084000,,,,,,http://www.tpr.org/,,,152600,,3,,,,,TX,,,,,,26,,,,,3.4,,,1103000,TX Public,,,,,,,,KSTX-FM,San Antonio,['TPRNews'],,,,,,,
3339,,,3.2,,,4-18-2018,Spanish Cont,3,,,,2.4,,,2.5,,2084000,,,,,,http://univision.com/san-antonio/kmyo,,,152600,,2.3,,,,,TX,,,,,,26,,,,,2.2,,,1103000,Univision,,,,,,,,KMYO-FM,San Antonio,['latinomix951'],,,,,,,
3340,,,3.1,,,4-18-2018,Top 40/M,2.4,,,,2.5,,,2.1,,2084000,,,,,,http://www.energy941.com/,,,152600,,2.2,,,,,TX,,,,,,26,,,,,2.3,,,1103000,Alpha,,,,,,,,KTFM-FM,San Antonio,['Energy941SA'],,,,,,,
3341,,,1.7,,,4-18-2018,N/T,1.5,,,,1.3,,,1.8,,2084000,,,,,,http://www.ktsa.com/,,,152600,,1.7,,,,,TX,,,,,,26,,,,,1.6,,,1103000,Alpha,,,,,,,,KTSA-AM,San Antonio,['ktsanews'],,,,,,,
3342,,,1.7,,,4-18-2018,Classic Country,1.5,,,,1.2,,,1.7,,2084000,,,,,,http://www.kkyx.com/,,,152600,,1.6,,,,,TX,,,,,,26,,,,,1.3,,,1103000,Cox Radio,,,,,,,,KKYX-AM,San Antonio,['KKYXAM'],,,,,,,
3343,,,1.9,,,4-18-2018,Regional Mexican,1.7,,,,1.8,,,1.5,,2084000,,,,,,http://laleysa.com/,,,152600,,1.3,,,,,TX,,,,,,26,,,,,1.5,,,1103000,Alpha,,,,,,,,KLEY-FM,San Antonio,[None],,,,,,,
3344,,,1.9,,,4-18-2018,Christian Cont.,1.8,,,,1.4,,,1.5,,2084000,,,,,,http://www.air1.com/,,,152600,,1.3,,,,,TX,,,,,,26,,,,,1.1,,,1103000,EMF,,,,,,,,KZAR-FM,San Antonio,['start-a-fire-lyrics.aspx'],,,,,,,
3345,,,1,,,4-18-2018,Classical,1.1,,,,1,,,1.3,,2084000,,,,,,http://www.tpr.org/,,,152600,,1.5,,,,,TX,,,,,,26,,,,,1.5,,,1103000,TX Public,,,,,,,,KPAC-FM,San Antonio,['TPRNews'],,,,,,,
3346,,,0.8,,,4-18-2018,Urban Oldies,0.9,,,,0.8,,,1.3,,2084000,,,,,,http://g1033.com/,,,152600,,1.1,,,,,TX,,,,,,26,,,,,1,,,1103000,Alpha,,,,,,,,KTFM-FM HD2,San Antonio,['g1033sa'],,,,,,,
3347,,,1.3,,,4-18-2018,Spanish Adult Hits,1.3,,,,1.4,,,1,,2084000,,,,,,http://lapreciosa1057.com/,,,152600,,1.1,,,,,TX,,,,,,26,,,,,1.4,,,1103000,iHeartMedia,,,,,,,,KQXT-FM HD3,San Antonio,['lapreciosatx'],,,,,,,
3348,,,1.2,,,4-18-2018,Oldies,1.2,,,,1,,,0.7,,2084000,,,,,,http://www.86kono.com/,,,152600,,0.9,,,,,TX,,,,,,26,,,,,1.2,,,1103000,Cox Radio,,,,,,,,KONO-AM,San Antonio,[None],,,,,,,
3349,,,0.4,,,4-18-2018,Christian Cont.,0.2,,,,0.4,,,0.5,,2084000,,,,,,http://www.klove.com/,,,152600,,0.4,,,,,TX,,,,,,26,,,,,0.6,,,1103000,EMF,,,,,,,,KMLR-FM,San Antonio,['voice-of-truth-lyrics.aspx'],,,,,,,
3350,,,0.6,,,4-18-2018,Sports,0.4,,,,0.3,,,0.5,,2084000,,,,,,http://www.ticket760.com/,,,152600,,0.5,,,,,TX,,,,,,26,,,,,0.5,,,1103000,iHeartMedia,,,,,,,,KTKR-AM,San Antonio,['ticket760'],,,,,,,
3351,,,0.3,,,4-18-2018,Classic Country,0.3,,,,0.6,,,0.4,,2084000,,,,,,http://www.kbuc925.com/,,,152600,,0.3,,,,,TX,,,,,,26,,,,,0.4,,,1103000,iHeartMedia,,,,,,,,KRPT-FM,San Antonio,['bullcountrysa'],,,,,,,
3352,,,0.4,,,4-18-2018,Sports,0.2,,,,0.2,,,0.2,,2084000,,,,,,http://www.espnsa.com/,,,152600,,0.2,,,,,TX,,,,,,26,,,,,0.2,,,1103000,Alpha,,,,,,,,KZDC-AM,San Antonio,['ESPN_SA'],,,,,,,
3353,,,0.2,,,4-18-2018,Spanish Sports,0.1,,,,0.1,,,0.1,,2084000,,,,,,http://www.univision.com/content/channel.jhtml?chid=9711&schid=12032,,,152600,,--,,,,,TX,,,,,,26,,,,,--,,,1103000,Univision,,,,,,,,KCOR-AM,San Antonio,['univision'],,,,,,,
3354,,,0.1,,,4-18-2018,Country,--,,,,0.1,,,0.1,,2084000,,,,,,http://y100fm.com/,,,152600,,--,,,,,TX,,,,,,26,,,,,0.1,,,1103000,Cox Radio,,,,,,,,KCYY-FM STREAM,San Antonio,['Y100SanAntonio'],,,,,,,
3355,,,0.1,,,4-18-2018,Classic Rock,0.1,,,,0.1,,,0.1,,2084000,,,,,,http://kissrocks.com/,,,152600,,--,,,,,TX,,,,,,26,,,,,0.1,,,1103000,Cox Radio,,,,,,,,KISS-FM STREAM,San Antonio,['995kissrocks'],,,,,,,
3356,,,0.2,,,4-18-2018,Classic Hits,0.2,,,,0.2,,,0.1,,2084000,,,,,,http://kono1011.com/,,,152600,,0.2,,,,,TX,,,,,,26,,,,,0.2,,,1103000,Cox Radio,,,,,,,,KONO-FM STREAM,San Antonio,['kono1011dotcom'],,,,,,,
3357,,,5.6,,,4-17-2018,N/T,6,,,,6.3,,,6.2,,2853400,,,,,,http://www.kpbs.org/radio/,,,158500,,6.1,,,,,CA,,,,,,17,,,,,6.2,,,900500,SDSU,,,,,,,,KPBS-FM,San Diego,['KPBSnews'],,,,,,,
3358,,,4.6,,,4-17-2018,Country,3.7,,,,3.6,,,6.1,,2853400,,,,,,http://www.kson.com/,,,158500,,5.5,,,,,CA,,,,,,17,,,,,4.7,,,900500,Entercom,,,,,,,,KSON-FM,San Diego,['ksonSanDiego'],,,,,,,
3359,,,5.3,,,4-17-2018,Hot AC,5.2,,,,4.7,,,5.2,,2853400,,,,,,http://www.star941sandiego.com/,,,158500,,4.9,,,,,CA,,,,,,17,,,,,4.5,,,900500,iHeartMedia,,,,,,,,KMYI-FM,San Diego,['Star941FM'],,,,,,,
3360,,,6.6,,,4-17-2018,Talk,5.4,,,,4.2,,,5.1,,2853400,,,,,,http://www.kogo.com/,,,158500,,4.3,,,,,CA,,,,,,17,,,,,5,,,900500,iHeartMedia,,,,,,,,KOGO-AM,San Diego,['KOGORadio'],,,,,,,
3361,,,5.3,,,4-17-2018,Classic Hits,5.8,,,,5.9,,,5.1,,2853400,,,,,,http://www.sunny981sd.com/,,,158500,,6.7,,,,,CA,,,,,,17,,,,,6.2,,,900500,Entercom,,,,,,,,KXSN-FM,San Diego,['sunny981sd'],,,,,,,
3362,,,4.7,,,4-17-2018,Rhythmic AC,4.4,,,,3.9,,,4.4,,2853400,,,,,,http://www.magic925.com/,,,158500,,4.1,,,,,CA,,,,,,17,,,,,3.8,,,900500,Local Media,,,,,,,,XHRM-FM,San Diego,['magic925'],,,,,,,
3363,,,3.8,,,4-17-2018,Classic Rock,3.9,,,,3.3,,,4.3,,2853400,,,,,,http://www.1015kgb.com/,,,158500,,4.1,,,,,CA,,,,,,17,,,,,4.3,,,900500,iHeartMedia,,,,,,,,KGB-FM,San Diego,['KGBSanDiego'],,,,,,,
3364,,,3.8,,,4-17-2018,Regional Mexican,4.1,,,,5.1,,,4.3,,2853400,,,,,,http://www.univision.com/san-diego/klnv,,,158500,,4.2,,,,,CA,,,,,,17,,,,,4.8,,,900500,Univision,,,,,,,,KLNV-FM,San Diego,['QueBuena1065'],,,,,,,
